url,buildings,dates
https://nychanow.nyc/the-goal-of-a-greener-nycha/,"['washington', 'white']",None

https://nychanow.nyc/nychas-capital-projects-completed-in-may/,"['astoria', 'boston secor', 'grant', 'washington']",None

https://nychanow.nyc/redesigned-annual-recertification-portal-opens-for-all-nycha-residents/,"['lafayette', 'vladeck']",None

https://nychanow.nyc/celebrating-the-women-of-cpd/,"['mitchel', 'sotomayor']",None

https://nychanow.nyc/nycha-caretakers-honored-for-exemplary-service/,"['glenwood', 'marlboro']",None

https://nychanow.nyc/basketball-court-improvements-at-breukelen-houses/,['breukelen'],None

https://nychanow.nyc/janes-walk-highlights-nychas-sandy-recovery-work/,"['carey gardens', 'coney island', 'haber']",None

https://nychanow.nyc/upgraded-basketball-court-opens-at-wagner-houses/,['wagner'],None

https://nychanow.nyc/free-or-low-cost-high-speed-internet-coming-to-13-nycha-developments/,"['atlantic terminal site 4b', 'baruch', 'de hostos apartments', 'jefferson', 'manhattanville', 'red hook east', 'red hook west', 'riis', 'riis ii', 'wald', 'wyckoff gardens']",None

https://nychanow.nyc/nychas-working-mom-employees-making-a-difference-in-the-community/,"['bronx river', 'brown']",None

https://nychanow.nyc/nycha-brings-vaccination-sites-to-residents/,"['carey gardens', 'castle hill', 'forest', 'gompers', 'johnson', 'mitchel', 'queensbridge north', 'roosevelt i', 'roosevelt ii', 'rutgers', 'saint nicholas', 'van dyke i']",None

https://nychanow.nyc/meet-nycha-change-ambassador-chaking-moore/,['moore'],None

https://nychanow.nyc/new-pact-projects-to-bring-comprehensive-repairs-to-more-than-9500-residents/,"['clason point gardens', 'johnson', 'metro north plaza', 'ocean hill apartments', 'sack wern', 'wilson']",None

https://nychanow.nyc/nycha-employees-pitch-in-to-help-farms-prep-for-new-season/,"['bay view', 'forest', 'pink']","{'april 22', 'april 24'}"

https://nychanow.nyc/nycha-seeks-partners-to-implement-comprehensive-repairs-and-investments-at-fulton-and-elliott-chelsea-houses/,"['chelsea', 'chelsea addition', 'elliott', 'fulton']","{'april 23', 'august 11', 'february 2021'}"

https://nychanow.nyc/nycha-completes-solar-installations-at-queensbridge-houses/,"['forest', 'grant', 'queensbridge north', 'queensbridge south']",None

https://nychanow.nyc/meet-nycha-change-ambassador-krystal-camacho/,['wald'],None

https://nychanow.nyc/immigrant-heritage-week-celebration-honoring-nychas-language-services-unit/,"['davidson', 'grant']",{'april 17'}

https://nychanow.nyc/celebrating-womens-history-month/,"['moore', 'pink', 'tilden', 'white']",None

https://nychanow.nyc/nychas-family-partnerships-department-connects-residents-to-vital-services/,['johnson'],"{'april 14', 'aug 11', 'july 14', 'oct 13', 'mar 31', 'nov 18'}"

https://nychanow.nyc/nycha-residents-celebrate-graduation-from-construction-pre-apprenticeship/,"['brown', 'wald']",{'march 19'}

https://nychanow.nyc/celebrating-womens-history-month-honoring-mariana-bracetti/,['bracetti plaza'],None

https://nychanow.nyc/nycha-hosts-community-safety-pop-up-at-bracetti-plaza/,"['bracetti plaza', 'mitchel']",None

https://nychanow.nyc/nycha-improves-design-of-annual-recertification-portal/,"['lafayette', 'vladeck']",None

https://nychanow.nyc/new-architecture-and-design-program-from-nycha-city-tech/,['sheepshead bay'],None

https://nychanow.nyc/making-a-difference-for-residents-3/,['howard'],None

https://nychanow.nyc/isaacs-center-virtual-black-history-month-celebration/,"['holmes towers', 'isaacs']",{'february 19'}

https://nychanow.nyc/meet-sergio-paneque-nychas-new-chief-procurement-officer-2/,['albany'],None

https://nychanow.nyc/green-city-force/,"['bay view', 'forest', 'howard', 'wagner']",None

https://nychanow.nyc/nycha-residents-get-good-jobs-after-nrta-graduation/,['marble hill'],None

https://nychanow.nyc/chair-russs-record-of-success-in-rehabilitating-residents-homes/,['elliott'],None

https://nychanow.nyc/a-blueprint-for-change-in-the-news/,"['grant', 'washington']","{'december 25', 'july 28', 'february 11'}"

https://nychanow.nyc/public-art-project-on-view-at-fulton-and-chelsea-elliott-houses/,"['chelsea', 'elliott', 'fulton', 'mitchel', 'riis']",{'june 2021'}

https://nychanow.nyc/virtual-summit-spotlights-community-safety-projects-at-nycha/,"['brown', 'brownsville', 'castle hill', 'stapleton', 'wagner']",{'january 23'}

https://nychanow.nyc/helping-to-grow-profitable-businesses-for-55-years/,"['jackson', 'rutgers', 'white']",{'february 2020'}

https://nychanow.nyc/outdoor-space-serves-as-community-resources-hub-for-stapleton-residents/,['stapleton'],None

https://nychanow.nyc/making-a-difference/,['longfellow avenue rehab'],None

https://nychanow.nyc/restoring-historic-art-at-kingsborough-houses/,"['fulton', 'harlem river', 'johnson', 'kingsborough']",{'january 28'}

https://nychanow.nyc/progress-on-nychas-pact-program/,"['edenwald', 'wald']",{'february 2020'}

https://nychanow.nyc/nycha-green-city-force-inventory-thousands-of-trees-across-18-campuses/,"['brown', 'brownsville', 'forest']",None

https://nychanow.nyc/training-residents-to-take-care-of-community-health/,"['robinson', 'washington', 'wilson']",None

https://nychanow.nyc/spreading-holiday-cheer-through-holiday-meals/,"['glenwood', 'pink', 'robinson', 'south beach', 'tilden', 'todt hill']","{'december 23', 'december 2018'}"

https://nychanow.nyc/senior-receives-first-tablet-computer-as-christmas-gift-from-nycha/,['vladeck'],{'december 24'}

https://nychanow.nyc/nychas-skilled-trades-pilot-increases-productivity-by-18/,"['astoria', 'queensbridge north', 'ravenswood']",{'october 26'}

https://nychanow.nyc/hud-awards-nycha-24-7m-for-safety-security-measures/,"['grant', 'jefferson', 'johnson', 'whitman']",{'april 2019'}

https://nychanow.nyc/chelsea-nonprofit-honors-nycha-residents-for-helping-neighbors-during-pandemic/,"['chelsea', 'elliott', 'fulton', 'johnson', 'wald']",None

https://nychanow.nyc/nycha-finalizes-deal-to-construct-182-affordable-apartments-in-the-bronx/,['webster'],{'january 2021'}

https://nychanow.nyc/nycha-farms-close-out-holiday-season-with-winter-cheer-festivities/,"['bay view', 'forest', 'howard', 'wagner']",None

https://nychanow.nyc/housing-lottery-underway-for-100-affordable-van-dyke-iii-development/,"['brown', 'brownsville', 'van dyke i', 'van dyke ii']","{'january 31', 'april 2021'}"

https://nychanow.nyc/nycha-resident-educates-fellow-seniors-on-the-wonders-of-technology/,"['grant', 'meltzer tower']",None

https://nychanow.nyc/new-supportive-and-affordable-housing-coming-to-the-bronx/,"['melrose', 'morrisania']",{'january 2021'}

https://nychanow.nyc/nychas-recycling-reset-pilot-boosts-recycling-rates%e2%80%af/,"['baruch', 'bushwick', 'butler', 'hylan', 'marcy', 'morris i', 'morrisania', 'riis', 'webster']",{'december 2019'}

https://nychanow.nyc/meet-john-williams-nycha-safety-associate/,"['brevoort', 'tompkins']",None

https://nychanow.nyc/queens-public-library-provides-invaluable-programming-during-the-pandemic/,['grant'],{'november 30'}

https://nychanow.nyc/boiler-system-upgrades-on-track-for-winter-debut/,"['long island baptist houses', 'robinson']",{'february 2021'}

https://nychanow.nyc/taking-care-and-giving-thanks/,"['adams', 'brevoort', 'bronx river', 'castle hill', 'east new york city line', 'forest', 'gun hill', 'jackson', 'kingsborough', 'mckinley', 'melrose', 'morrisania', 'morrisania air rights', 'robinson', 'sumner', 'throggs neck', 'tompkins']","{'november 19', 'november 25'}"

https://nychanow.nyc/skilled-trades-work-order-reform-pilot-underway-in-queens/,"['astoria', 'queensbridge north', 'queensbridge south', 'ravenswood']",None

https://nychanow.nyc/new-pact-projects-bringing-major-repairs-to-another-10000-nycha-residents/,"['bushwick', 'edenwald', 'wald']","{'december 21', 'february 18', 'november 18', 'july 2019', 'november 24', 'december 16', 'january 2020'}"

https://nychanow.nyc/nycha-cuny-scholar-connie-aleman/,['lehman'],None

https://nychanow.nyc/marcy-houses-celebrates-opening-of-new-community-center/,"['adams', 'marcy', 'tompkins']",{'august 2018'}

https://nychanow.nyc/announcing-the-2020-nycha-cuny-scholars/,"['amsterdam', 'baruch', 'breukelen', 'brown', 'brownsville', 'cypress hills', 'forest', 'fulton', 'grant', 'gravesend', 'howard', 'lehman', 'lincoln', 'manhattanville', 'metro north plaza', 'mott haven', 'pink', 'straus', 'taft', 'wagner']",{'october 29'}

https://nychanow.nyc/harvest-festivals-celebrate-fall-fun-with-safety-in-mind/,"['bay view', 'forest', 'howard', 'wagner']",None

https://nychanow.nyc/digital-vans-get-health-safety-makeover-for-service-in-pandemic/,['johnson'],None

https://nychanow.nyc/former-nycha-resident-awarded-200k-grant-for-sustainability-activism/,"['grant', 'wilson']",None

https://nychanow.nyc/nychas-targeted-relief-for-pests/,"['brown', 'grant', 'smith', 'wilson']","{'september 2020', 'january 31', 'january 2019', 'december 31'}"

https://nychanow.nyc/growing-nycha-food-entrepreneurs/,"['farragut', 'glenwood', 'gowanus', 'nostrand', 'pomonok', 'queensbridge south', 'ravenswood', 'robinson', 'south beach', 'todt hill', 'washington', 'woodside']",None

https://nychanow.nyc/nycha-staff-receive-mayors-customer-service-award/,"['astoria', 'wyckoff gardens']",None

https://nychanow.nyc/recognizing-exemplary-members-of-nychas-team/,"['1010 east 178th street', 'astoria', 'breukelen', 'cypress hills', 'glenwood', 'grant', 'jefferson', 'lexington', 'manhattanville', 'marble hill', 'marcy', 'melrose', 'smith', 'washington', 'wyckoff gardens']",None

https://nychanow.nyc/nychas-sandy-work-spotlighted-in-resiliency-forum/,['washington'],{'october 13'}

https://nychanow.nyc/working-together-to-transform-nycha/,['brown'],None

https://nychanow.nyc/nycha-employee-awarded-for-care-of-older-adults/,"['brown', 'patterson']",None

https://nychanow.nyc/elevator-training-program-helps-workers-ascend/,['chelsea'],None

https://nychanow.nyc/nychas-new-digital-signage-pilot-at-polo-grounds-towers/,['polo grounds towers'],None

https://nychanow.nyc/public-art-project-launches-at-red-hook-houses/,"['chelsea', 'elliott', 'fulton', 'mitchel', 'riis']",None

https://nychanow.nyc/sage-thyme-and-rosemary-for-nycha-residents/,"['bronx river', 'jackson', 'morrisania']",{'september 17'}

https://nychanow.nyc/nycha-seniors-become-technology-pros/,"['glenwood', 'tilden', 'wagner']","{'august 27', 'margorie 76'}"

https://nychanow.nyc/nychas-response-to-tropical-storm-isaias/,"['cooper park', 'marcy']",None

https://nychanow.nyc/get-your-flu-shot-now/,['white'],None

https://nychanow.nyc/nychas-connected-communities-initiative-wins-wellbeing-cities-award/,['pomonok'],None

https://nychanow.nyc/going-above-and-beyond/,['1010 east 178th street'],None

https://nychanow.nyc/celebrating-hispanic-heritage/,"['bracetti plaza', 'de hostos apartments', 'hernandez', 'sotomayor']","{'october 15', 'september 15'}"

https://nychanow.nyc/new-boilers-will-bring-comfort-and-conservation/,['patterson'],None

https://nychanow.nyc/design-charrette-looks-to-the-future/,"['baruch', 'kingsborough', 'white']",{'july 28'}

https://nychanow.nyc/responding-to-covid-19-during-my-national-guard-service/,['albany'],"{'july 21', 'march 18'}"

https://nychanow.nyc/complete-the-2020-census-3/,"['albany', 'washington']",None

https://nychanow.nyc/sideya-sherman-leads-citys-racial-inclusion-and-equity-taskforce/,['brown'],None

https://nychanow.nyc/a-garden-mural-for-stapleton-houses/,['stapleton'],None

https://nychanow.nyc/100000-face-masks-donated-to-manhattan-nycha-residents/,"['howard', 'polo grounds towers', 'rangel']",{'july 23'}

https://nychanow.nyc/astoria-houses-invests-in-childrens-futures/,"['astoria', 'ravenswood', 'woodside']",None

https://nychanow.nyc/remembering-brandon-hendricks/,"['jackson', 'morrisania']",{'june 28'}

https://nychanow.nyc/transforming-nycha-new-staff-appointments-and-new-departments/,['gun hill'],"{'july 27', 'july 13'}"

https://nychanow.nyc/free-masks-distributed-at-baruch-houses/,"['baruch', 'baruch houses addition', 'hylan']",None

https://nychanow.nyc/checking-in-with-each-other/,"['bland', 'cypress hills', 'farragut', 'grant', 'la guardia']",None

https://nychanow.nyc/thanking-nychas-essential-workers/,"['howard', 'ingersoll', 'lafayette', 'marcy', 'sumner', 'tompkins', 'whitman']",None

https://nychanow.nyc/complete-the-2020-census/,"['brown', 'grant', 'holmes towers', 'marcy', 'redfern', 'surfside gardens', 'whitman', 'wyckoff gardens']","{'april 2020', 'march 12'}"

https://nychanow.nyc/working-together-for-residents/,['pomonok'],None

https://nychanow.nyc/practicing-tennis-at-home/,"['brevoort', 'ingersoll', 'lafayette', 'marcy', 'sumner', 'tompkins']",None

https://nychanow.nyc/nycha-thankstthe-shawn-carter-foundation-and-startsmall-for-helping-residents-buy-groceries/,"['marcy', 'sumner', 'tompkins']",{'june 15'}

https://nychanow.nyc/june-work-anniversaries-3/,"['adams', 'butler', 'grant', 'hernandez', 'johnson', 'moore', 'patterson', 'smith', 'washington', 'wilson']",{'mark 40'}

https://nychanow.nyc/1000-scholarships-for-residents/,['grant'],{'june 23'}

https://nychanow.nyc/nychas-naacp-prayer-walk-for-juneteenth/,"['brevoort', 'johnson', 'tompkins']",{'june 19'}

https://nychanow.nyc/standing-together-and-supporting-each-other/,['brown'],{'january 2019'}

https://nychanow.nyc/celebrating-nycha-heroes-althea-frontin/,['lehman'],None

https://nychanow.nyc/nychas-resident-leaders-helping-their-communities/,"['farragut', 'haber', 'ingersoll', 'king towers', 'taft', 'whitman']",None

https://nychanow.nyc/kudos-to-madeline-mendez-property-manager-at-sotomayor-houses/,['sotomayor'],None

https://nychanow.nyc/going-above-beyond-nychas-exterminators/,"['brown', 'grant', 'wilson']",None

https://nychanow.nyc/mayors-new-plan-to-combat-covid-19-at-nycha/,"['brown', 'brownsville', 'mott haven', 'woodside']","{'april 22', 'april 27', 'april 24'}"

https://nychanow.nyc/celebrating-nycha-heroes-redfern/,"['hernandez', 'redfern']",None

https://nychanow.nyc/gerard-wheeler/,['woodside'],{'april 13'}

https://nychanow.nyc/celebrating-nycha-heroes/,['adams'],None

https://nychanow.nyc/nycha-residents-take-care-of-their-communities/,"['butler', 'forest', 'jackson', 'mckinley', 'redfern', 'smith', 'vladeck']",None

https://nychanow.nyc/making-masks-for-frontline-staff/,['berry'],None

https://nychanow.nyc/new-program-trains-nycha-residents-to-become-hpts/,"['glenwood', 'redfern']",{'october 2019'}

https://nychanow.nyc/green-city-force-graduates-its-20th-class/,"['adams', 'sedgwick']","{'marked 10', 'june 2019', 'february 2020'}"

https://nychanow.nyc/nycha-women-and-the-vote/,"['farragut', 'ingersoll', 'johnson', 'whitman']",None

https://nychanow.nyc/family-partnerships-department-celebrates-african-american-history/,"['johnson', 'wilson']",None

https://nychanow.nyc/meet-latonya-grimes/,['johnson'],None

https://nychanow.nyc/attention-public-housing-wait-list-applicants/,"['berry', 'bushwick', 'manhattanville', 'marcy', 'washington']",None

https://nychanow.nyc/hunting-for-clues-and-keeping-out-pests/,['adams'],None

https://nychanow.nyc/information-about-coronavirus/,"['brown', 'brownsville', 'grant', 'mott haven', 'woodside']","{'february 21', 'april 24', 'august 12', 'april 22', 'april 15', 'april 27'}"

https://nychanow.nyc/bright-lights-big-library/,['harlem river'],{'january 30'}

https://nychanow.nyc/complimenting-nycha-contractors/,['gompers'],{'september 27'}

https://nychanow.nyc/new-book-explores-growing-up-in-public-housing/,['brown'],None

https://nychanow.nyc/february-work-anniversaries-3/,"['brown', 'clinton', 'jackson', 'johnson', 'mitchel', 'monroe', 'robinson', 'white', 'wilson']",None

https://nychanow.nyc/first-resident-leadership-breakfast-focuses-on-nychas-transformation/,['johnson'],{'february 12'}

https://nychanow.nyc/a-short-stretch-to-better-health/,['carver'],None

https://nychanow.nyc/nycha-developments-named-after-women/,"['bethune gardens', 'bracetti plaza', 'sotomayor', 'thomas apartments', 'wald']",None

https://nychanow.nyc/complimenting-doretha-ford-in-the-quality-assurance-unit/,['park rock rehab'],{'october 2019'}

https://nychanow.nyc/affordable-senior-housing-opens-in-brooklyn/,['ingersoll'],None

https://nychanow.nyc/january-work-anniversaries-3/,"['johnson', 'moore', 'patterson', 'robinson', 'smith', 'wilson']",None

https://nychanow.nyc/celebrating-black-history-month/,"['bethune gardens', 'brown', 'brownsville', 'washington', 'woodson']",None

https://nychanow.nyc/celebrating-black-history-month-3/,"['brown', 'brownsville', 'davidson', 'lincoln', 'morrisania', 'woodson']",None

https://nychanow.nyc/celebrating-black-history-month-6/,"['harlem river', 'rangel', 'robinson', 'washington', 'wilson']",None

https://nychanow.nyc/celebrating-black-history-month-2/,"['bland', 'brown', 'brownsville', 'carver', 'howard', 'washington', 'woodson']",None

https://nychanow.nyc/celebrating-black-history-month-5/,"['brown', 'chelsea', 'latimer gardens', 'marshall plaza', 'washington', 'woodson']","{'marshall 1908', 'june 1991'}"

https://nychanow.nyc/celebrating-black-history-month-4/,"['brown', 'brownsville', 'johnson', 'king towers', 'washington', 'woodson']",None

https://nychanow.nyc/ready-to-lead/,['sotomayor'],"{'february 26', 'march 25'}"

https://nychanow.nyc/providing-excellent-service-to-residents-9/,['grant'],None

https://nychanow.nyc/visit-the-digital-van-to-join-census-2020/,"['carver', 'east river', 'isaacs', 'jefferson', 'johnson', 'lehman', 'lincoln', 'taft', 'wagner', 'washington']","{'january 31', 'january 29', 'january 2731', 'january 21', 'march 2020', 'january 28', 'january 27', 'january 30'}"

https://nychanow.nyc/a-healthy-diversion/,"['baruch', 'meltzer tower']",None

https://nychanow.nyc/recognizing-james-secreto-nypd-housing-bureau-chief/,"['albany', 'crown heights']",{'november 1979'}

https://nychanow.nyc/breaking-ground-in-brooklyn/,"['brown', 'brownsville', 'crown heights', 'van dyke i', 'van dyke ii']",None

https://nychanow.nyc/meet-jaritza-vazquez/,"['red hook west', 'tompkins']","{'january 2018', 'july 16'}"

https://nychanow.nyc/celebrating-the-festival-of-lights/,['crown heights'],{'december 18'}

https://nychanow.nyc/december-work-anniversaries-3/,"['hernandez', 'johnson']",None

https://nychanow.nyc/growing-stronger-together/,"['adams', 'mill brook', 'moore', 'patterson']",None

https://nychanow.nyc/seniors-helping-seniors/,"['adams', 'bushwick', 'manhattanville', 'marlboro', 'nostrand', 'washington']",None

https://nychanow.nyc/nycha-employee-receives-public-service-award/,['davidson'],{'december 11'}

https://nychanow.nyc/child-care-the-best-compensation-possible/,"['carleton manor', 'robinson', 'white']",None

https://nychanow.nyc/this-is-your-oscar-moment/,"['east river', 'marlboro', 'straus', 'wilson', 'woodside']",{'july 1997'}

https://nychanow.nyc/thankful-for-community/,"['gompers', 'melrose']",{'november 27'}

https://nychanow.nyc/news-from-the-chair-general-manager-2/,['hernandez'],{'july 2018'}

https://nychanow.nyc/taking-action-together/,['white'],"{'december 10', 'november 26', 'november 25'}"

https://nychanow.nyc/a-day-of-music/,['johnson'],{'october 11'}

https://nychanow.nyc/getting-nycha-residents-registered/,"['adams', 'forest', 'moore', 'morrisania', 'morrisania air rights', 'webster']","{'june 23', 'october 11', 'april 28', 'september 24'}"

https://nychanow.nyc/nycha-cuny-scholar/,['marlboro'],None

https://nychanow.nyc/nycha-cuny-scholar-2/,['stapleton'],{'march 2020'}

https://nychanow.nyc/practicing-preparedness/,['wald'],None

https://nychanow.nyc/an-honor-for-all/,['patterson'],None

https://nychanow.nyc/harvest-time-at-nychas-farms/,"['bay view', 'forest', 'howard', 'wagner']",{'september 28'}

https://nychanow.nyc/providing-excellent-service-to-residents-6/,"['sedgwick', 'throggs neck']",None

https://nychanow.nyc/giving-new-life-to-a-wall/,"['astoria', 'lincoln']",None

https://nychanow.nyc/alternative-work-schedule-rollout-continues-4/,"['amsterdam', 'amsterdam addition', 'astoria', 'bay view', 'brevoort', 'carey gardens', 'chelsea', 'forest', 'fulton', 'glenwood', 'gowanus', 'grant', 'highbridge gardens', 'johnson', 'king towers', 'kingsborough', 'lafayette', 'marlboro', 'mill brook', 'mitchel', 'morrisania', 'mott haven', 'patterson', 'queensbridge north', 'queensbridge south', 'ravenswood', 'red hook east', 'red hook west', 'robinson', 'rutgers', 'sheepshead bay', 'stapleton', 'surfside gardens', 'throggs neck', 'webster']",{'october 28'}

https://nychanow.nyc/news-from-the-chair-general-manager/,['marcy'],{'september 17'}

https://nychanow.nyc/in-pursuit-of-a-career-in-technology/,"['ravenswood', 'riis', 'todt hill']",{'september 26'}

https://nychanow.nyc/announcing-the-2019-nycha-cuny-scholars/,"['albany', 'baruch', 'breukelen', 'brown', 'brownsville', 'butler', 'cypress hills', 'east river', 'forest', 'grant', 'ingersoll', 'kingsborough', 'lehman', 'marlboro', 'mckinley', 'pink', 'queensbridge south', 'sheepshead bay', 'smith', 'sotomayor', 'stapleton', 'taft']",{'september 17'}

https://nychanow.nyc/chair-russ-tours-nycha-developments-and-offices/,"['marcy', 'marlboro', 'patterson', 'rangel', 'richmond terrace', 'robbins plaza', 'stapleton', 'tompkins']",None

https://nychanow.nyc/true-heroes/,['mitchel'],{'august 29'}

https://nychanow.nyc/5900-apartments-will-receive-major-repairs/,"['audubon', 'bethune gardens', 'harlem river', 'marshall plaza']",None

https://nychanow.nyc/baruch-addition-says-we-are-family/,['baruch'],{'july 26'}

https://nychanow.nyc/a-surprise-award-for-stellar-service/,['moore'],"{'august 15', 'june 20'}"

https://nychanow.nyc/upgrades-coming-for-2700-residents/,['bushwick'],None

https://nychanow.nyc/vibrant-new-mural-for-wald-houses/,"['grant', 'wald']",{'july 10'}

https://nychanow.nyc/new-resident-board-member-is-ready-to-serve/,"['adams', 'brown', 'grant', 'patterson', 'thomas apartments', 'wilson']",None

https://nychanow.nyc/providing-excellent-service-to-residents-4/,['marcy'],None

https://nychanow.nyc/partnering-to-change-lives/,['monroe'],None

https://nychanow.nyc/luquana-mcgriff-nycha-resident-food-entrepreneur/,['pomonok'],"{'january 2016', 'october 2018'}"

https://nychanow.nyc/reminiscing-through-theatre/,"['jackson', 'monroe', 'smith', 'sumner']",None

https://nychanow.nyc/coordinating-a-farm-growing-into-a-leader/,"['brown', 'brownsville', 'grant', 'howard', 'johnson']",None

https://nychanow.nyc/new-electric-tilt-truck-pilot-program-at-nycha/,['bushwick'],None

https://nychanow.nyc/free-books-for-nycha-families/,"['amsterdam', 'bushwick', 'edenwald', 'wald', 'woodside']",None

https://nychanow.nyc/employees-honored-by-city-hall-for-rat-reduction-efforts/,"['brown', 'butler', 'marcy', 'riis', 'smith', 'wilson']",{'july 29'}

https://nychanow.nyc/what-creates-health-at-nycha/,"['castle hill', 'johnson']",None

https://nychanow.nyc/celebrating-nychas-dads/,['johnson'],{'june 14'}

https://nychanow.nyc/new-members-appointed-to-nycha-board-2/,"['adams', 'patterson', 'thomas apartments', 'wagner', 'wilson']",None

https://nychanow.nyc/message-from-the-interim-chair-ceo-2/,['fulton'],{'august 12'}

https://nychanow.nyc/celebrating-the-upgraded-ocean-bay-apartments/,['bushwick'],{'june 10'}

https://nychanow.nyc/reducing-the-rat-population/,['bushwick'],None

https://nychanow.nyc/new-members-appointed-to-nycha-board/,"['adams', 'patterson', 'thomas apartments', 'wagner', 'wilson']",None

https://nychanow.nyc/message-from-the-interim-chair-ceo/,['fulton'],{'august 12'}

https://nychanow.nyc/residents-apply-for-a-nycha-cuny-scholarship/,"['ingersoll', 'johnson']",{'june 23'}

https://nychanow.nyc/better-accommodating-residents-and-staff/,['robinson'],None

https://nychanow.nyc/speed-networking-for-young-nycha-residents/,"['brown', 'brownsville', 'cypress hills']",{'april 25'}

https://nychanow.nyc/nychas-office-of-impartial-hearings-is-moving/,"['clinton', 'crown heights', 'washington']","{'june 14', 'june 24', 'june 17'}"

https://nychanow.nyc/beneficial-connections/,['johnson'],None

https://nychanow.nyc/new-b-ball-court-at-ravenswood/,['ravenswood'],None

https://nychanow.nyc/career-column-rigoberto-charriez/,"['farragut', 'tompkins']",{'february 22'}

https://nychanow.nyc/providing-excellent-service-to-residents/,['wagner'],None

https://nychanow.nyc/free-books-for-nycha-residents-ages-0-18/,"['amsterdam', 'bushwick', 'edenwald', 'hylan', 'lincoln', 'wald', 'woodside']","{'70 june 19', '81 june 13'}"

https://nychanow.nyc/alternative-work-schedule-rollout-continues/,"['clinton', 'dyckman', 'farragut', 'harlem river', 'ingersoll', 'marcy', 'polo grounds towers', 'rangel', 'riis', 'saint nicholas', 'tompkins', 'whitman']",{'april 29'}

https://nychanow.nyc/april-work-anniversaries-2/,"['brown', 'grant', 'hernandez', 'jackson', 'jefferson', 'johnson', 'moore', 'patterson', 'robinson', 'smith', 'washington', 'white', 'wilson']",None

https://nychanow.nyc/green-city-force-2019-graduation/,"['brown', 'brownsville', 'ingersoll', 'richmond terrace']",{'april 12'}

https://nychanow.nyc/nycha-celebrates-kick-butts-day/,"['astoria', 'stapleton', 'washington']","{'markings 25', 'march 20'}"

https://nychanow.nyc/nycha-begins-lead-based-paint-testing-at-135000-apartments/,"['bronx river', 'castle hill', 'harlem river', 'johnson', 'marble hill', 'red hook west', 'saint nicholas']","{'july 2018', 'april 15', 'february 2019', 'december 2018'}"

https://nychanow.nyc/celebrating-fair-housing-month/,['johnson'],{'april 11'}

https://nychanow.nyc/over-27000-repairs-completed-via-nycha-cares-to-date/,"['baruch', 'castle hill', 'kingsborough', 'manhattanville', 'parkside', 'pink', 'pomonok', 'queensbridge south', 'wagner']","{'july 2018', 'january 2019', 'september 2018'}"

https://nychanow.nyc/march-work-anniversaries-2/,"['brown', 'hernandez', 'jackson', 'jefferson', 'johnson', 'mitchel', 'moore', 'smith']",None

https://nychanow.nyc/voices-of-queensbridge/,"['grant', 'patterson', 'riis', 'wagner']",None

https://nychanow.nyc/nycha-youth-leaders-win-grants/,"['brown', 'brownsville', 'bushwick', 'grant']",{'april 26'}

https://nychanow.nyc/ready-to-improve-community-health/,"['stapleton', 'todt hill']",{'february 25'}

https://nychanow.nyc/older-adults-master-computer-class/,['lehman'],{'march 20'}

https://nychanow.nyc/meet-curtis-williams/,"['beach 41st street', 'hammel', 'howard']",{'july 2016'}

https://nychanow.nyc/nychas-new-smart-screens/,['white'],None

https://nychanow.nyc/womens-history-month-a-spotlight-on-women-at-nycha-in-non-traditional-careers/,"['hernandez', 'kingsborough']",None

https://nychanow.nyc/alternative-work-schedule-launches/,"['clinton', 'dyckman', 'farragut', 'harlem river', 'ingersoll', 'marcy', 'polo grounds towers', 'rangel', 'riis', 'saint nicholas', 'tompkins', 'whitman']","{'april 29', 'april 15'}"

https://nychanow.nyc/saturday-work-blitzes-continue/,"['king towers', 'mitchel', 'monroe', 'tompkins']",{'december 2018'}

https://nychanow.nyc/remembering-robert-white/,['white'],None

https://nychanow.nyc/a-nycha-black-history-month-celebration/,"['johnson', 'taft']",{'february 28'}

https://nychanow.nyc/lead-based-paint-testing-of-135000-nycha-apartments/,['harlem river'],"{'january 31', 'september 30'}"

https://nychanow.nyc/happy-lunar-new-year/,['smith'],{'february 14'}

https://nychanow.nyc/major-repairs-for-eastchester-gardens-community-center/,['eastchester gardens'],None

https://nychanow.nyc/in-memory-of-mitch-nat-former-chief-of-nychas-utility-marketing-division/,['jackson'],"{'january 27', 'july 21'}"

https://nychanow.nyc/meet-denise-beverly-rees-assessment-specialist-community-coordinator/,['beach 41st street'],"{'march 2013', 'october 2007'}"

https://nychanow.nyc/launching-alternative-work-schedule-aws/,"['clinton', 'dyckman', 'farragut', 'harlem river', 'ingersoll', 'marcy', 'polo grounds towers', 'rangel', 'riis', 'saint nicholas', 'tompkins', 'whitman']",None

https://nychanow.nyc/first-saturday-work-blitz-of-2019-closes-nearly-1000-work-orders/,"['albany', 'jackson', 'morrisania', 'morrisania air rights', 'wagner']","{'january 12', 'december 15'}"

